id,src,ref,hyp,seq_logprob,tng_count,rt,chrf2,comet,label
1112,So this allows us now to begin to start functioning as a single organism .,Việc này cho phép chúng ta bắt đầu tồn tại như một cơ thể sống .,Điều này cho phép chúng ta bắt đầu chức năng như một sinh vật đơn lẻ .,-0.6614511609077454,0,1,43.42956481783242,,
1113,"And so , in fact , what we &apos;ve done is we , humanity , have started abstracting out .","Và trên thực tế , điều chúng ta đã thực hiện là loài người chúng ta , bắt đầu biết chọn lọc .","Và vì vậy , thực tế , những gì chúng ta đã làm là chúng ta , con người , đã bắt đầu trừu tượng .",-0.5089409947395325,0,1,43.42956481783242,,
1114,"We &apos;re going through the same levels that multi-cellular organisms have gone through -- abstracting out our methods of recording , presenting , processing information .","Chúng ta đang trải qua các quá trình tương tự như các cá thể sống đa tế bào đã , đang trải qua -- chọn lọc phương pháp sao chép , biểu hiện , xử lí thông tin .","Chúng ta đang trải qua cùng một mức độ tế bào đa tế bào đã trải qua -- trừu tượng các phương pháp ghi âm , hiện tại , quá trình xử lý thông tin .",-0.8335438966751099,0,1,43.42956481783242,,
1115,"So for example , the invention of language was a tiny step in that direction .","Ví dụ như , sự phát minh ra tiếng nói là một bước tiến nhỏ theo chiều hướng ấy .","Ví dụ , phát minh ngôn ngữ là một bước nhỏ ở hướng đó .",-0.5188173651695251,0,1,43.42956481783242,,
1116,"Telephony , computers , videotapes , CD-ROMs and so on are all our specialized mechanisms that we &apos;ve now built within our society for handling that information .","Điện thoại , máy tính , băng video , đĩa CD và nhiều thứ khác là những thiết bị chuyên dụng mà chúng ta tạo ra trong xã hội để làm việc với thông tin .","Toàn bộ máy tính , máy tính , phim , đĩa CD-R-R-R và tất cả các cơ chế chuyên biệt mà chúng ta đã xây dựng trong xã hội của chúng ta để xử lý thông tin đó .",-0.7819352746009827,0,1,43.42956481783242,,
1117,And it all connects us together into something that is much bigger and much faster and able to evolve than what we were before .,Và chúng đều liên kết chúng ta thành một cộng đồng lớn hơn nhanh hơn và có khả năng tiến hoá xa hơn chúng ta trước đây .,Và tất cả chúng ta kết nối chúng ta với cái gì đó lớn lên và nhanh hơn nhiều và có thể tiến hoá hơn tất cả những gì chúng ta trước đó .,-0.8406168818473816,0,1,43.42956481783242,,
1118,"So now , evolution can take place on a scale of microseconds .","Vậy giờ đây , tiến hoá có thể xảy ra trong thời khắc vài phần giây .","Bây giờ , tiến hoá có thể đưa ra một quy mô của các giây .",-1.050235390663147,0,1,43.42956481783242,,
1119,And you saw Ty &apos;s little evolutionary example where he sort of did a little bit of evolution on the Convolution program right before your eyes .,Mọi người đã xem ví dụ nhỏ của Ty về tiến hoá khi ông ấy đã thúc đẩy tiến hoá trên chương trình Nếp Xoắn ngay trước mắt mọi người .,"Và bạn đã thấy ví dụ về tiến hoá của Tyyyy , nơi mà ông ta đã làm một chút tiến hoá về chương trình tiến hoá của chương trình tiến hoá trong chương trình tiến hoá của con người trước mắt .",-1.036149501800537,2,1,43.42956481783242,,
1120,So now we &apos;ve speeded up the time scales once again .,Giờ chúng ta đã tăng tốc khung thời gian lên một lần nữa .,Bây giờ chúng ta đã tăng tốc thời gian một lần nữa .,-0.6868468523025513,0,1,43.42956481783242,,
1121,So the first steps of the story that I told you about took a billion years a piece .,Vì vậy những bước đầu tiên của câu chuyện tôi kể cho mọi người xảy ra trong 1 tỉ năm .,"Vì vậy , bước đầu tiên của câu chuyện mà tôi kể với các bạn một tỷ năm .",-0.6705570220947266,0,1,43.42956481783242,,
1122,"And the next steps , like nervous systems and brains , took a few hundred million years .","Và những giai đoạn tiếp theo , như hệ thống thần kinh và não bộ , mất vài trăm triệu năm .","Và bước tiếp theo , giống như hệ thần kinh và bộ não , mất vài trăm triệu năm .",-0.4493054449558258,0,1,43.42956481783242,,
1123,"Then the next steps , like language and so on , took less than a million years .","Quá trình tiếp theo , như ngôn ngữ và những thứ tương tự , xảy ra trong vòng ít hơn một triệu năm .","Sau đó bước tiếp theo , giống như ngôn ngữ , mất ít hơn một triệu năm .",-0.5545533895492554,0,1,43.42956481783242,,
1124,"And these next steps , like electronics , seem to be taking only a few decades .","Và những quá trình tiếp theo , như điện , dường như chỉ mất có một vài thập kỷ .","Và những bước tiếp theo , giống như điện tử , dường như chỉ mất vài thập kỷ .",-0.4918299913406372,0,1,43.42956481783242,,
1125,"The process is feeding on itself and becoming , I guess , autocatalytic is the word for it -- when something reinforces its rate of change .","Quá trình này cứ tự nó tiếp diễn và trở nên , tôi đoán rằng , tự xúc tác là từ thích hợp -- khi một quá trình tự thúc đẩy tốc độ thay đổi của nó .","Quá trình này đang nuôi dưỡng bản thân và trở nên , tôi đoán rằng , xúc tác là từ của nó -- khi điều gì đó củng cố tốc độ thay đổi .",-0.9306854605674744,0,1,43.42956481783242,,
1126,"The more it changes , the faster it changes .","Quá trình thay đổi càng nhiều , tốc độ nó thay đổi càng nhanh .","Nó càng thay đổi , nó càng nhanh hơn .",-0.6997522711753845,0,1,43.42956481783242,,
1127,And I think that that &apos;s what we &apos;re seeing here in this explosion of curve .,"Và tôi nghĩ rằng đó là thứ mà chúng ta đang thấy ở đây , trong sự bùng nổ của đường cong này .",Và tôi nghĩ đó là điều chúng ta đang thấy ở đây trong vụ nổ ra của đường cong .,-0.5620091557502747,0,1,43.42956481783242,,
1128,We &apos;re seeing this process feeding back on itself .,Chúng ta đang thấy quá trình này tự thúc đẩy bản thân nó .,Chúng ta đang thấy quá trình nuôi dưỡng này .,-0.7287006974220276,0,1,43.42956481783242,,
1129,"Now I design computers for a living , and I know that the mechanisms that I use to design computers would be impossible without recent advances in computers .","Giờ tôi thiết kế máy tính để kiếm tiền , và tôi biết rằng thiết bị tôi dùng để thiết kế máy tính có thể không sử dụng được nếu không có những công nghệ gần đây trong ngành máy tính .","Bây giờ tôi thiết kế máy tính cho một cuộc sống , và tôi biết rằng các cơ chế mà tôi sử dụng để thiết kế máy tính sẽ không thể có những tiến bộ gần đây trong máy tính .",-0.6132821440696716,0,1,43.42956481783242,,
1130,"So right now , what I do is I design objects at such complexity that it &apos;s really impossible for me to design them in the traditional sense .","Vì vậy , bây giờ , điều tôi làm là thiết kế vật dụng với mức độ phức tạp dường như bất khả thi nếu thiết kế chúng theo hướng truyền thống .","Vậy bây giờ , những gì tôi làm là thiết kế các vật thể phức tạp như vậy , thật sự không thể để tôi thiết kế chúng theo cảm giác truyền thống .",-0.7313336730003357,0,1,43.42956481783242,,
1131,I don &apos;t know what every transistor in the connection machine does .,Tôi không biết công dụng của tất cả các bóng bán dẫn trong máy kết nối .,Tôi không biết mọi bóng bán dẫn trong máy liên kết .,-0.7622949481010437,0,1,43.42956481783242,,
1132,There are billions of them .,Bởi có hàng tỉ bóng bán dẫn .,Có hàng tỷ người trong số họ .,-0.6456202864646912,0,1,43.42956481783242,,
1133,"Instead , what I do and what the designers at Thinking Machines do is we think at some level of abstraction and then we hand it to the machine and the machine takes it beyond what we could ever do , much farther and faster than we could ever do .","Thay vào đó , thứ tôi thực hiện cũng như thứ mà các thiết kế viên đang thực hiện tại Tập đoàn Các Thiết Bị Có Suy Nghĩ đó là chúng tôi suy nghĩ về mức độ của sự chiết lọc và đưa cái chiết lọc đó vào trong máy móc và máy móc đó sử dụng sự chiết lọc hiệu quả hơn chúng tôi có thể làm , tiến xa hơn và nhanh hơn chúng tôi có thể .","Thay vào đó , những gì tôi làm và những gì các nhà thiết kế nghĩ về máy móc làm là chúng ta nghĩ đến một mức độ trừu tượng và sau đó chúng ta bàn tay vào máy móc và máy móc lấy nó ra khỏi những gì chúng ta có thể làm , nhanh hơn bao giờ hết và nhanh hơn bao giờ hết .",-0.7454885244369507,0,1,43.42956481783242,,
1134,"And in fact , sometimes it takes it by methods that we don &apos;t quite even understand .","Và trên thực tế , đôi khi chúng thực hiện bởi những phương pháp chúng tôi thậm chí không hiểu rõ lắm .","Và thực tế , đôi khi nó lấy nó bằng phương pháp mà chúng ta thậm chí không hiểu .",-0.7000659108161926,0,1,43.42956481783242,,
1135,One method that &apos;s particularly interesting that I &apos;ve been using a lot lately is evolution itself .,Một phương pháp đặc biệt thú vị mà tôi hiện vẫn đang dùng nhiều là bản thân sự tiến hoá,Một phương pháp đặc biệt thú vị mà tôi đã sử dụng rất nhiều để tiến hoá .,-0.6442253589630127,0,1,43.42956481783242,,
1136,So what we do is we put inside the machine a process of evolution that takes place on the microsecond time scale .,Điều mà chúng tôi làm là đặt vào trong máy một quy trình phát triển xảy ra trong khung thời gian giây cực nhỏ .,"Vì vậy , những gì chúng tôi làm là đặt vào trong máy móc một quá trình tiến hoá để đặt các vị trí lên quy mô nhỏ giây .",-1.0494039058685305,0,1,43.42956481783242,,
1137,"So for example , in the most extreme cases , we can actually evolve a program by starting out with random sequences of instructions .","Ví dụ như , trong những trường hợp đặc biệt , chúng ta có thể thực sự phát triển một chương trình bằng cách bắt đầu với những dãy câu lệnh .","Ví dụ , trong những trường hợp cực đoan nhất , chúng ta có thể thực sự có thể tiến hoá một chương trình bằng cách bắt đầu bằng cách bắt đầu với các chuỗi chỉ dẫn ngẫu nhiên .",-0.5980454683303833,0,1,43.42956481783242,,
1138,"Say , &quot; Computer , would you please make a hundred million random sequences of instructions .","Hay nói cách khác , &quot; Máy tính , liệu bạn có thể đưa ra hàng trăm triệu dãy câu lệnh ngẫu nhiên .","Hãy nói , &quot; Máy tính , anh làm ơn một trăm triệu trình tự ngẫu nhiên .",-0.6264715194702148,0,1,43.42956481783242,,
1139,"Now would you please run all of those random sequences of instructions , run all of those programs , and pick out the ones that came closest to doing what I wanted . &quot;","Giờ liệu bạn có thể thực hiện tất cả các dãy câu lệnh ngẫu nhiên đó , chạy tất cả các chương trình đó , và chọn ra những chương trình gần gũi nhất với việc mà tôi đang muốn thực hiện . &quot;","Bây giờ hãy làm ơn tất cả những chuỗi chỉ dẫn ngẫu nhiên đó , chạy tất cả các chương trình đó , và chọn các chương trình mà tôi muốn làm . &quot;",-0.8112517595291138,0,1,43.42956481783242,,
1140,"So in other words , I define what I wanted .","Nói cách khác , tôi xác định thứ tôi muốn .","Nói cách khác , tôi định nghĩa điều tôi muốn .",-0.6222009658813477,0,1,43.42956481783242,,
1141,"Let &apos;s say I want to sort numbers , as a simple example I &apos;ve done it with .","Khi tôi muốn sắp xếp các số , một ví dụ đơn giản mà tôi thực hiện được .","Hãy nói tôi muốn các con số , như một ví dụ đơn giản mà tôi đã làm với nó .",-0.6785159707069397,0,1,43.42956481783242,,
1142,So find the programs that come closest to sorting numbers .,Và tìm chương trình gần gũi nhất với công việc sắp xếp con số .,Vậy nên tìm ra các chương trình đến gần với các con số .,-0.8751294016838074,0,1,43.42956481783242,,
1143,"So of course , random sequences of instructions are very unlikely to sort numbers , so none of them will really do it .","Và đương nhiên , dãy câu lệnh ngẫu nhiên sẽ không có xu hướng sắp xếp các con số , vì vậy , không một câu lệnh nào sẽ thực sự thực hiện nhiệm vụ ấy .","Vì vậy , tất nhiên , các trình tự ngẫu nhiên của các chỉ dẫn rất không giống con số , vì vậy không ai trong số họ sẽ thực sự làm điều đó .",-0.799577534198761,0,1,43.42956481783242,,
1144,"But one of them , by luck , may put two numbers in the right order .","Nhưng một trong số đó , nếu may mắn , sẽ đặt hai số vào đúng vị trí .","Nhưng một trong số đó , may mắn , có thể đặt hai con số theo đúng hướng .",-0.5754141211509705,0,1,43.42956481783242,,
1145,"And I say , &quot; Computer , would you please now take the 10 percent of those random sequences that did the best job .","Và tôi nói , &quot; Máy tính , liệu bạn có thể chọn ra 10 % trong số dãy ngẫu nhiên đó mà thực hiện công việc tốt nhất .","Và tôi nói , &quot; Máy tính , các bạn hãy lấy 10 phần trăm các chuỗi ngẫu nhiên đó làm công việc tốt nhất .",-0.7940953373908997,0,1,43.42956481783242,,
1146,Save those . Kill off the rest .,Giữ chúng lại . Loại đi dãy còn lại .,Hãy xem những điều đó . Hãy nâng cao phần còn lại .,-1.2341015338897705,0,1,43.42956481783242,,
1147,And now let &apos;s reproduce the ones that sorted numbers the best .,Và tiếp theo hãy sao chép lại những dãy câu lệnh sắp xếp các con số tốt nhất .,Và bây giờ hãy tái tạo những con số tốt nhất .,-0.6097968220710754,0,1,43.42956481783242,,
1148,And let &apos;s reproduce them by a process of recombination analogous to sex . &quot;,Và hãy sao chép chúng bằng quá trình tái tổ hợp tương tự như sinh sản . &quot;,Và hãy tái tạo chúng bằng quá trình kết hợp tương tự với tình dục . &quot;,-0.689126193523407,0,1,43.42956481783242,,
1149,"Take two programs and they produce children by exchanging their subroutines , and the children inherit the traits of the subroutines of the two programs .","Lấy ra hai chương trình và chúng sẽ tạo ra sản phẩm bằng cách trao đổi quy tắc ngầm của chúng , và sản phẩm được thừa hưởng tính chất của các quy tắc của hai chương trình .","Lấy 2 chương trình và họ sản xuất trẻ em bằng cách trao đổi tiểu đường của chúng , và trẻ em di truyền đặc điểm của các chương trình có hai chương trình .",-0.9830461740493774,0,1,43.42956481783242,,
1150,So I &apos;ve got now a new generation of programs that are produced by combinations of the programs that did a little bit better job .,Tôi có hiện nay một thế hệ chương trình mới được sản xuất bởi sự kết hợp của các chương trình mà thực hiện công việc tốt hơn một chút .,Vì vậy tôi đã có một thế hệ mới của các chương trình được tạo ra bởi sự kết hợp của các chương trình đã làm một công việc tốt hơn .,-0.6143991947174072,0,1,43.42956481783242,,
1151,"Say , &quot; Please repeat that process . &quot;","Tôi nói với máy tính , &quot; Hãy lặp lại quá trình . &quot;",Hãy lặp lại quá trình đó . &quot;,-0.3146344721317291,0,1,43.42956481783242,,
1152,Score them again .,Đánh giá lại chúng một lần nữa .,Một lần nữa .,-0.8876071572303772,0,1,43.42956481783242,,
1153,Introduce some mutations perhaps .,Có thể đưa ra vài sự hoán đổi .,Trong một số đột biến có thể .,-0.8055796027183533,0,1,43.42956481783242,,
1154,And try that again and do that for another generation .,"Và thử lại lần nữa , thực hiện nó cho một thế hệ khác .",Và thử một lần nữa và làm điều đó cho một thế hệ khác .,-0.6571536064147949,0,1,43.42956481783242,,
1155,Well every one of those generations just takes a few milliseconds .,Tất cả mọi cá nhân trong thế hệ mới đều chỉ mất vài mili-giây .,Mỗi thế hệ này chỉ mất vài nghìn giây .,-0.9019985795021056,0,1,43.42956481783242,,
1156,"So I can do the equivalent of millions of years of evolution on that within the computer in a few minutes , or in the complicated cases , in a few hours .","Và vì vậy , tôi có thể thực hiện sự tiến hoá tương tự của vài triệu năm trong một máy tính chỉ trong vài phút , hay nếu trong trường hợp phức tạp , một vài tiếng .","Vì vậy tôi có thể làm tương đương với hàng triệu năm tiến hoá trong máy tính trong vòng vài phút , hay trong những trường hợp phức tạp , trong vài giờ .",-0.48757204413414,0,1,43.42956481783242,,
1157,"At the end of that , I end up with programs that are absolutely perfect at sorting numbers .","Kết thúc quá trình , tôi sẽ có chương trình chắc chắn hoàn hảo với việc sắp xếp con số .","Cuối cùng , tôi kết thúc với các chương trình mà hoàn toàn hoàn hảo với các con số .",-0.70135498046875,0,1,43.42956481783242,,
1158,"In fact , they are programs that are much more efficient than programs I could have ever written by hand .","Trên thực tế , chúng là chương trình hiệu quả hơn nhiều chương trình tôi có thể viết tay .","Thực tế , đó là các chương trình hiệu quả hơn nhiều so với các chương trình mà tôi có thể viết bằng tay .",-0.6571484208106995,0,1,43.42956481783242,,
1159,"Now if I look at those programs , I can &apos;t tell you how they work .","Giờ nếu tôi nhìn vào những chương trình ấy , Tôi không thể cho mọi người biết chúng hoạt động như thế nào .","Nếu tôi nhìn vào những chương trình đó , tôi không thể nói cho bạn cách họ làm việc .",-0.6396056413650513,0,1,43.42956481783242,,
1160,I &apos;ve tried looking at them and telling you how they work .,Tôi luôn cố gắng thăm dò chúng và chỉ cho bạn cách nó hoạt động .,Tôi đã cố gắng nhìn chúng và nói với bạn cách chúng hoạt động .,-0.7379825115203857,0,1,43.42956481783242,,
1161,"They &apos;re obscure , weird programs .",Chúng là những chương trình rất mơ hồ và kì quặc .,"Chúng rất khó hiểu , những chương trình kỳ lạ .",-0.8666253089904785,0,1,43.42956481783242,,
1162,But they do the job .,Nhưng chúng thực hiện được công việc .,Nhưng họ làm việc .,-0.6279115676879883,0,1,43.42956481783242,,
1165,"I was riding in a 747 with Marvin Minsky once , and he pulls out this card and says , &quot; Oh look . Look at this .","Tôi từng một lần ngồi trong một chiếc 747 với Marvin Minsky , và anh ta lấy ra tấm thẻ và nói , &quot; Ôi nhìn kìa . Nhìn vào đây .","Tôi đã loại bỏ trong một chiếc đồng hồ 744 trong trò chơi Molly một lần , và anh ta kéo thẻ này ra và nói , &quot; Ồ . Hãy nhìn vào điều này .",-1.4434311389923096,0,1,43.42956481783242,,
1173,So it &apos;s feeding back on itself .,"Và vì vậy , nó đang thúc đẩy chính bản thân nó .",Vì vậy nó đang nuôi dưỡng bản thân nó .,-1.064380764961243,0,1,43.42956481783242,,
1176,We &apos;re taking off .,Chúng ta đang cất cánh .,Chúng ta đang bỏ đi .,-1.0548347234725952,0,1,43.42956481783242,,
1177,And what we are is we &apos;re at a point in time which is analogous to when single-celled organisms were turning into multi-celled organisms .,Và chúng ta đang ở thời điểm trong quá trình mà tương tự như khi những cơ thể sống đơn bào chuyển sang cơ thể sống đa bào .,Và những gì chúng ta đang ở thời điểm đó là chúng ta tương tự khi các cơ quan tế bào di chuyển thành các sinh vật đa dạng .,-1.0971077680587769,0,1,43.42956481783242,,
1185,"The program is called Code for America , and it &apos;s a little bit like a Peace Corps for geeks .",Chương trình này được gọi là Code for America và chương trình này khá giống Peace Corps cho dân nghiền máy tính .,"chương trình này được gọi là mã nguồn gốc cho Mỹ , và nó hơi giống như một chú chó hoà bình .",-1.1262987852096558,0,1,43.42956481783242,,
1193,Now how did he come to be looking for help in this very unique manner ?,Làm thế nào nó có thể tìm kiếm sự giúp đỡ trong tình trạng có một không hai như thế này ?,"Bây giờ , làm thế nào anh ta đến tìm kiếm sự giúp đỡ theo cách độc đáo này ?",-1.0161126852035522,0,1,43.42956481783242,,
1198,"So he did what any good developer would do , he wrote an app .",Thế là anh ấy làm công việc mà bất cứ lập trình viên tài giỏi nào cũng sẽ làm là viết một ứng dụng .,"Nên anh ấy đã làm những gì tốt nghiệp làm , anh ấy đã viết một ứng dụng .",-1.0043150186538696,0,1,43.42956481783242,,
1199,It &apos;s a cute little app where you can adopt a fire hydrant .,Đó là một ứng dụng nhỏ mà bạn có thể định vị các vòi chữa cháy .,Nó là một ứng dụng dễ thương nơi bạn có thể lấy một chiếc vòi cháy .,-1.0589255094528198,0,1,43.42956481783242,,
1201,"If you do , you get to name it , and he called the first one Al .","Mỗi lần làm như vậy , bạn phải đặt tên cho nó , và anh ấy đặt tên chiếc đầu tiên là Al .","Nếu bạn làm điều đó , bạn có tên nó , và tên là Al Gore đầu tiên .",-1.0047786235809326,0,1,43.42956481783242,,
1203,So it &apos;s got cute little game dynamics on it .,Vậy là có chút động lực cho việc này .,Vì vậy nó có những trò chơi điện thoại dễ thương .,-1.0019502639770508,0,1,43.42956481783242,,
1207,It &apos;s spreading virally .,Nó lan truyền rộng rãi .,Nó lan rộng rãi .,-1.0709874629974363,0,1,43.42956481783242,,
1212,And Chicago just rolled it out to get people to sign up to shovel sidewalks when it snows .,Chicago ứng dụng phần mềm cho phép mọi người đăng ký quét dọn vỉa hè khi trời có tuyết .,Và Chicago chỉ cuộn nó ra để mọi người đăng ký vỉa hè khi tuyết .,-0.9908553957939148,0,1,43.42956481783242,,
1214,"And this has spread just frictionlessly , organically , naturally .","Việc này đang lan rộng một cách chóng mặt , có trật tự , và tự nhiên","Và điều này chỉ lan truyền một cách vô nghĩa , hữu cơ , tự nhiên .",-1.0115011930465698,0,1,43.42956481783242,,
1232,They haven &apos;t given up on government .,Họ chưa từ bỏ,Họ chưa đưa ra chính phủ .,-0.9717276096343994,0,1,43.42956481783242,,
1244,It &apos;s generally where you will get if you call 311 in your city .,Đây sẽ là nơi bạn đến nếu bạn gọi 311 từ thành phố của bạn .,Nó thường là nơi bạn có được nếu bạn gọi là 2011 trong thành phố .,-1.003029704093933,0,1,43.42956481783242,,
1246,So Scott gets this call .,Scott nhận thức được điều này .,Vậy Scott có tên này .,-1.177507758140564,0,1,43.42956481783242,,
1250,So that worked . So booya for Scott .,Và điều đó đã đúng . Một tràng vỗ tay cho Scott .,Vậy nên nó đã hoạt động . Xin cảm ơn cho Scott .,-1.1884256601333618,0,1,43.42956481783242,,
1251,But that wasn &apos;t the end of the opossums .,Nhưng đó không phải tất cả về loại chuột opossum .,Nhưng đó không phải là kết thúc của những con tàu .,-0.9903028607368468,0,1,43.42956481783242,,
1256,So one day -- this is an actual report -- this came in : &quot; Opossum in my trashcan . Can &apos;t tell if it &apos;s dead .,Rồi 1 ngày -- đây mới thực sự là báo cáo -- có 1 thứ xảy ra : &quot; 1 chú chuột opossum trong thùng rác của rôi . Không biết nó chết chưa nữa .,Vì vậy một ngày -- đây là báo cáo thực sự -- đây là một bản báo cáo : &quot; Ot trong rác thải của tôi . Không thể nói nếu nó chết .,-1.0400536060333252,0,1,43.42956481783242,,
1259,So Scott was speaking person-to-person .,Scott nói chuyện trực tiếp .,Scott đã nói về nhân loại .,-1.255304217338562,0,1,43.42956481783242,,
1263,Opossum ? Check . Living ? Yep .,1 chú chuột opossum sao ? Thử kiểm tra xem . Còn sống ? Đúng vậy .,Đúng không ? Hãy xem . Sao ? Y .,-1.1613482236862185,0,1,43.42956481783242,,
1264,Turned trashcan on its side . Walked home .,"Dựng thùng rác lên , rồi đi bộ về nhà .",Những rác thải trên mặt . Đi về nhà .,-1.1671899557113647,0,1,43.42956481783242,,
1282,And what &apos;s under that is what we call bureaucracy .,Và những gì ở phía dưới được chúng ta gọi là bộ máy quan liêu .,Và những gì chúng ta gọi là &quot; lương thực &quot;,-0.9734240174293518,0,1,43.42956481783242,,
1283,And we say that word with such contempt .,Chúng ta nói ra những từ ngữ đó với sự khinh miệt .,Và chúng tôi nói rằng từ đó với sự nhầm thường đó .,-0.9809441566467284,0,1,43.42956481783242,,
1284,"But it &apos;s that contempt that keeps this thing that we own and we pay for as something that &apos;s working against us , this other thing , and then we &apos;re disempowering ourselves .","Nhưng chính sự khinh miệt đó đã giúp chúng ta thấy chúng ta có gì và phải trả giá cho thứ chống lại chúng ta , và rồi lại làm hại chính chúng ta .","Nhưng đó là một điều khiến chúng ta phải trả tiền cho chúng ta , điều khác , và sau đó chúng ta không thể tự nắm bắt bản thân .",-1.1424397230148315,0,1,43.42956481783242,,
1289,So that &apos;s OccupytheSEC movement has done .,Đó chính là những gì OccupytheSEC đã làm .,"Vì vậy , đó là phong trào vận động của Hoa Kỳ đã thực hiện .",-1.2593650817871094,0,1,43.42956481783242,,
1291,It &apos;s a group of concerned citizens that have written a very detailed 325-page report that &apos;s a response to the SEC &apos;s request for comment on the Financial Reform Bill .,Đó là một nhóm các công dân tâm huyết đã viết một bản báo cáo chi tiết dài 325 trang để trả lời cho đề nghị của SEC về việc góp ý cho Dự thảo cải cách tài chính .,"Đó là một nhóm các công dân quan tâm rằng đã viết ra một bản báo cáo rất chi tiết 32 trang , đó là phản ứng với lời yêu cầu của Jerry về lời bình luận của Bill .",-1.0540142059326172,0,1,43.42956481783242,,
1299,"Now the average age of our fellows is 28 , so I am , begrudgingly , almost a generation older than most of them .","Giờ đây độ tuổi trung bình của các thành viên trong nhóm chúng tôi là 28 , thật ghen tị là tôi gần như già hơn tất cả họ .","Bây giờ , tuổi trung bình của chúng ta là 28 , vì thế tôi bị đuổi , gần như là một thế hệ già hơn hầu hết chúng .",-1.01537024974823,0,1,43.42956481783242,,
1301,They &apos;re not fighting that battle that we &apos;re all fighting about who gets to speak ; they all get to speak .,Cuộc chiến của họ không giống chúng ta không phải việc ai sẽ là người lên tiếng ; mà tất cả họ sẽ phải làm điều đó .,Họ không đấu tranh với cuộc chiến mà tất cả chúng ta đều đang đấu tranh với những người phải nói chuyện . Họ đều phải nói .,-1.105785250663757,0,1,43.42956481783242,,
1307,"That could be shoveling out a hydrant , pulling a weed , turning over a garbage can with an opossum in it .","Đó có thể là việc xử lý vòi nước chữa cháy , dọn đống cỏ dại , dựng lại thùng rác có 1 chú chuột opossum bên trong .","Điều đó có thể chảy ra một loại nước sạch , kéo một thùng rác với một thùng rác trong đó .",-1.290422439575195,0,1,43.42956481783242,,
1313,Thank you .,Xin cảm ơn .,Xin cảm ơn .,-0.0966122820973396,0,12,43.42956481783242,,
1316,And one of the things we did at Radboud University is we appointed a chief listening officer .,Một trong những điều mà chúng tôi thực hiện tại trường đại học Radboud là bổ nhiệm một chuyên viên lắng nghe,Và một trong những điều chúng tôi đã làm ở trường Đại học ngoại ô là chúng tôi đã lập trình một quan chức lắng nghe .,-1.2380439043045044,0,1,43.42956481783242,,
1321,"It &apos;s got one knob , on / off .",Nó có một nút bấm ở giữa để bật / tắt .,"Nó có một nút , tắt tắt .",-1.0686708688735962,0,1,43.42956481783242,,
1333,There will be this little blood pressure meter connected to an iPhone or something or other .,Đó là đồng hồ đo huyết áp có kết nối với Iphone hay một thứ gì khác .,Đây sẽ là một thước đo máu nhỏ kết nối với iPhone hay một cái gì đó khác .,-1.0129871368408203,0,1,43.42956481783242,,
1341,We know perfectly where all the ATMs are about the city of Maastricht .,Chúng ta biết chính xác máy ATM ở những đâu trong thành phố Maastrict này .,Chúng ta biết hoàn hảo ở đâu tất cả các Alpha là về thành phố của Maja .,-1.0248112678527832,0,1,43.42956481783242,,
1344,But where would be the nearest AED to help this patient ?,Nhưng ở đâu có thiết bị AED gần nhất để có thể giúp bệnh nhân này ?,Nhưng đâu sẽ là người giải thích nhất để giúp bệnh nhân này ?,-1.000020980834961,0,1,43.42956481783242,,
1346,Nobody knew where the nearest life-saving AED was to be obtained right now .,Không ai biết nơi có thiết bị AED gần nhất để cứu sống tính mạng bệnh nhân ngay lúc này .,Không ai biết nơi nào để cứu chữa giải phẫu gần nhất nhất được có thể được ngay bây giờ .,-1.5951436758041382,0,1,43.42956481783242,,
1349,"And over 10,000 AEDs already in The Netherlands already have been submitted .","Và hơn 10,000 thiết bị AED ở Hà Lan đã được tìm thấy và gửi về .",Và hơn 100.000 giải phẫu ở Hà Lan đã được đăng ký .,-1.1255333423614502,0,1,43.42956481783242,,
1352,"We made an application for Layar , augmented reality , to find these AEDs .",Chúng tôi làm một ứng dụng trên Layar nhằm tăng cường khả năng thực tế để tìm được những thiết bị AED này .,"Chúng tôi đã thực hiện một ứng dụng cho Lay , thực tế thực tế , để tìm thấy những bộ phận AED này .",-1.16826069355011,0,1,43.42956481783242,,
1358,The other thing we would like to ask is of companies also all over the world that will be able to help us validate these AEDs .,Một điều khác nữa chúng tôi xin rất mong được giúp đỡ là các công ty trên khắp thế giới có thể giúp chúng tôi duy trì các thiết bị AED này .,Điều khác mà chúng ta muốn hỏi là các công ty trên toàn thế giới mà sẽ giúp chúng ta có thể giúp chúng ta hợp lý những công ty này .,-1.0669556856155396,0,1,43.42956481783242,,
1359,"These might be courier services or cable guys for instance , just to see whether the AED that &apos;s submitted still is in place .","Các công ty này có thể là dịch vụ chuyển phát nhanh hay dịch vụ cáp điện thoại chẳng hạn , chỉ để chắc rằng những thiết bị AED được gửi thông tin về vẫn còn ở chỗ đó .","Đây có thể là những dịch vụ cáp hay những anh chàng cáp , ví dụ , chỉ để xem bộ phận của AED mà vẫn được ghi lại ở đó .",-1.182746410369873,0,1,43.42956481783242,,
1361,Thank you .,Cám ơn các bạn .,Xin cảm ơn .,-0.0966122820973396,0,12,43.42956481783242,,
1414,The underwater part was captured in a stone pit .,Phần dưới nước thì được chụp trong một hố đá .,Phần dưới dưới nước được chụp trong một đá .,-1.0465073585510254,0,1,43.42956481783242,,
